course_department;course_code;professor;time;course_title;completed;total_entrolled;lab_section_content;clear_and_organized;instructor_established_rapport;coordination_with_lectures;the_course_as_a_whole;instructor_was_accessible;instructor_was_challenging;amount_learned;instructor_feedback;relevance_and_usefulness_of_homework;instuctors_interest;quiz_section_content;instructor_was_knowledgeable;instructors_effectiveness;instructors_contribution;grading_techniques;instructor_overall;effectiveness_of_format;tailoring_instruction_to_skills;textbook_overall;instructor_was_enthusiastic;quiz_section_as_a_whole;procedures_and_skills_taught;the_course_content;the_lab_section_as_a_whole;rotation_and_studio_as_a_whole
TCORE;103;jeffrey begun;au13;NULL;18;22;NULL;NULL;NULL;NULL;4.25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.6;4.65;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.0;NULL;NULL
TCORE;103;andrea hill;au14;NULL;6;18;NULL;NULL;NULL;NULL;4.75;NULL;NULL;4.75;NULL;NULL;4.75;NULL;NULL;4.75;4.75;4.75;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.75;NULL;NULL
TCORE;103;tanya velasquez;au13;NULL;17;23;NULL;NULL;NULL;NULL;4.89;NULL;NULL;4.73;NULL;NULL;4.89;NULL;NULL;4.97;4.93;4.61;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.65;NULL;NULL
TCORE;103;tanya velasquez;au14;NULL;17;23;NULL;NULL;NULL;NULL;5.0;NULL;NULL;5.0;NULL;NULL;5.0;NULL;NULL;5.0;5.0;4.93;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.89;NULL;NULL
TCORE;103;cheryl gilge;au14;NULL;8;13;NULL;NULL;NULL;NULL;3.5;NULL;NULL;3.83;NULL;NULL;3.83;NULL;NULL;4.0;4.17;4.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.5;NULL;NULL
TCORE;104;edward chamberlain;au13;NULL;16;22;NULL;NULL;NULL;NULL;3.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.94;4.25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.3;NULL;NULL
TCORE;104;danica miller;au14;NULL;22;24;NULL;NULL;NULL;NULL;4.1;NULL;NULL;4.1;NULL;NULL;4.3;NULL;NULL;4.58;4.58;4.17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.13;NULL;NULL
TCORE;104;edward chamberlain;au13;NULL;19;22;NULL;NULL;NULL;NULL;4.4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.55;4.64;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.0;NULL;NULL
TCORE;104;cheryl gilge;au14;NULL;11;13;NULL;NULL;NULL;NULL;3.86;NULL;NULL;3.8;NULL;NULL;4.33;NULL;NULL;3.92;4.58;4.2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.4;NULL;NULL
TCORE;104;joanne clarke dillman;au13;NULL;18;22;NULL;NULL;NULL;NULL;3.5;NULL;NULL;4.1;NULL;NULL;4.73;NULL;NULL;4.13;4.5;4.56;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.67;NULL;NULL
TCORE;104;ingrid walker;au14;NULL;16;21;NULL;NULL;NULL;NULL;4.77;NULL;NULL;4.7;NULL;NULL;4.83;NULL;NULL;4.77;4.83;4.61;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.25;NULL;NULL
TCORE;104;joanne clarke dillman;au13;NULL;19;23;NULL;NULL;NULL;NULL;4.29;NULL;NULL;4.71;NULL;NULL;4.81;NULL;NULL;4.77;4.77;4.87;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.4;NULL;NULL
TCORE;104;andrea modarres;au14;NULL;20;23;NULL;NULL;NULL;NULL;3.9;NULL;NULL;3.82;NULL;NULL;3.67;NULL;NULL;3.94;4.17;3.63;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.61;NULL;NULL
TCORE;104;merna hecht;au13;NULL;18;22;NULL;NULL;NULL;NULL;4.17;NULL;NULL;4.29;NULL;NULL;4.75;NULL;NULL;4.11;4.65;4.17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.1;NULL;NULL
TCORE;104;merna hecht;au14;NULL;21;25;NULL;NULL;NULL;NULL;4.0;NULL;NULL;3.8;NULL;NULL;4.67;NULL;NULL;4.0;4.4;3.42;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.78;NULL;NULL
TCORE;112;erik mcdonald;wi14;NULL;11;11;NULL;NULL;NULL;NULL;4.14;NULL;NULL;4.38;NULL;NULL;4.81;NULL;NULL;4.58;4.58;4.2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.0;NULL;NULL
TCORE;112;erik mcdonald;wi14;NULL;17;20;NULL;NULL;NULL;NULL;3.19;NULL;NULL;3.5;NULL;NULL;4.17;NULL;NULL;4.0;3.79;3.17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.25;NULL;NULL
TCORE;112;cheryl greengrove;wi14;NULL;17;22;NULL;NULL;NULL;NULL;3.42;NULL;NULL;3.5;NULL;NULL;3.38;NULL;NULL;3.14;3.38;3.08;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.25;NULL;NULL
TCORE;112;linda dawson;wi14;NULL;23;23;NULL;NULL;NULL;NULL;3.81;NULL;NULL;3.82;NULL;NULL;4.19;NULL;NULL;4.06;4.29;4.19;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.0;NULL;NULL
TCORE;112;alan fowler;wi14;NULL;21;23;NULL;NULL;NULL;NULL;3.86;NULL;NULL;3.86;NULL;NULL;3.8;NULL;NULL;3.92;3.86;4.14;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.92;NULL;NULL
TCORE;113;linda ishem;wi14;NULL;15;22;NULL;NULL;NULL;NULL;4.08;NULL;NULL;3.75;NULL;NULL;4.2;NULL;NULL;4.56;4.67;3.4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.92;NULL;NULL
TCORE;113;jeff cohen;wi14;NULL;22;23;NULL;NULL;NULL;NULL;4.58;NULL;NULL;4.13;NULL;NULL;4.2;NULL;NULL;4.58;4.71;4.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.32;NULL;NULL
TCORE;113;evelyn shankus;wi14;NULL;18;21;NULL;NULL;NULL;NULL;4.6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.75;4.68;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.39;NULL;NULL
TCORE;113;shalini jain;wi14;NULL;19;23;NULL;NULL;NULL;NULL;4.64;NULL;NULL;4.77;NULL;NULL;4.77;NULL;NULL;4.77;4.86;4.55;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.55;NULL;NULL
TCORE;114;ingrid walker;wi14;NULL;15;22;NULL;NULL;NULL;NULL;3.13;NULL;NULL;3.42;NULL;NULL;3.4;NULL;NULL;3.88;4.0;2.75;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.25;NULL;NULL
TCORE;114;ingrid walker;wi14;NULL;20;22;NULL;NULL;NULL;NULL;4.13;NULL;NULL;4.59;NULL;NULL;4.17;NULL;NULL;4.38;4.38;3.63;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.17;NULL;NULL
TCORE;114;kim davenport;wi14;NULL;18;23;NULL;NULL;NULL;NULL;4.68;NULL;NULL;4.5;NULL;NULL;4.81;NULL;NULL;4.75;4.75;4.6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL
TCORE;114;mark pendras;wi14;NULL;8;14;NULL;NULL;NULL;NULL;4.0;NULL;NULL;4.0;NULL;NULL;4.63;NULL;NULL;4.5;4.83;4.17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.17;NULL;NULL
TCORE;114;mark pendras;wi14;NULL;17;24;NULL;NULL;NULL;NULL;4.21;NULL;NULL;4.56;NULL;NULL;4.65;NULL;NULL;4.56;4.73;4.38;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.2;NULL;NULL
TCORE;122;vanessa hunt;sp13;NULL;13;16;NULL;NULL;NULL;NULL;4.78;NULL;NULL;4.85;NULL;NULL;4.85;NULL;NULL;4.85;4.85;4.91;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.78;NULL;NULL
TCORE;122;vanessa hunt;sp14;NULL;19;22;NULL;NULL;NULL;NULL;4.06;NULL;NULL;4.0;NULL;NULL;4.29;NULL;NULL;4.55;4.55;4.08;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.06;NULL;NULL
TCORE;122;ursula valdez;sp13;NULL;16;23;NULL;NULL;NULL;NULL;2.5;NULL;NULL;2.33;NULL;NULL;2.7;NULL;NULL;2.5;2.7;2.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.36;NULL;NULL
TCORE;122;vanessa hunt;sp14;NULL;18;23;NULL;NULL;NULL;NULL;4.06;NULL;NULL;4.22;NULL;NULL;4.33;NULL;NULL;4.23;4.39;4.43;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.06;NULL;NULL
TCORE;122;ruth vanderpool;sp13;NULL;6;20;NULL;NULL;NULL;NULL;4.0;NULL;NULL;4.0;NULL;NULL;4.0;NULL;NULL;4.5;4.0;3.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.5;NULL;NULL
TCORE;122;julie masura;sp14;NULL;8;22;NULL;NULL;NULL;NULL;4.7;NULL;NULL;4.7;NULL;NULL;4.83;NULL;NULL;4.7;4.7;4.83;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.7;NULL;NULL
TCORE;122;megan kogut;sp13;NULL;9;21;NULL;NULL;NULL;NULL;4.33;NULL;NULL;4.86;NULL;NULL;4.75;NULL;NULL;4.33;4.33;4.86;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.25;NULL;NULL
TCORE;122;george mobus;sp14;NULL;17;21;NULL;NULL;NULL;NULL;2.58;NULL;NULL;2.8;NULL;NULL;3.38;NULL;NULL;2.5;2.88;2.67;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.8;NULL;NULL
TCORE;122;colleen carmean;sp13;NULL;14;21;NULL;NULL;NULL;NULL;2.75;NULL;NULL;1.5;NULL;NULL;2.5;NULL;NULL;2.5;2.83;2.67;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.25;NULL;NULL
TCORE;123;alice payne;sp13;NULL;17;16;NULL;NULL;NULL;NULL;4.73;NULL;NULL;4.79;NULL;NULL;4.85;NULL;NULL;4.85;4.85;4.67;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.85;NULL;NULL
TCORE;123;alice payne;sp14;NULL;10;21;NULL;NULL;NULL;NULL;3.75;NULL;NULL;3.5;NULL;NULL;4.17;NULL;NULL;3.9;4.17;4.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.75;NULL;NULL
TCORE;123;emily ignacio;sp13;NULL;14;20;NULL;NULL;NULL;NULL;4.63;NULL;NULL;4.63;NULL;NULL;4.8;NULL;NULL;4.72;4.72;4.17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.63;NULL;NULL
TCORE;123;cynthia howson;sp14;NULL;21;22;NULL;NULL;NULL;NULL;4.22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.2;4.44;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.25;NULL;NULL
TCORE;123;tarna derby-mccurtain;sp13;NULL;20;12;NULL;NULL;NULL;NULL;3.39;NULL;NULL;3.3;NULL;NULL;3.75;NULL;NULL;4.0;4.07;3.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.83;NULL;NULL
TCORE;123;richard furman;sp14;NULL;10;10;NULL;NULL;NULL;NULL;4.67;NULL;NULL;4.5;NULL;NULL;4.88;NULL;NULL;4.88;4.88;4.67;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL
TCORE;123;julia aguirre;sp13;NULL;13;16;NULL;NULL;NULL;NULL;2.8;NULL;NULL;3.0;NULL;NULL;3.25;NULL;NULL;3.13;3.63;3.17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.4;NULL;NULL
TCORE;123;donna jordan-taylor;sp14;NULL;6;20;NULL;NULL;NULL;NULL;4.75;NULL;NULL;4.75;NULL;NULL;4.75;NULL;NULL;4.9;4.75;4.9;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.75;NULL;NULL
TCORE;123;michael brown;sp13;NULL;4;20;NULL;NULL;NULL;NULL;4.0;NULL;NULL;4.0;NULL;NULL;4.0;NULL;NULL;3.5;3.5;4.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL
TCORE;123;michael brown;sp14;NULL;6;13;NULL;NULL;NULL;NULL;4.17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;4.67;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.17;NULL;NULL
TCORE;124;anthony falit-baiamonte;sp13;NULL;22;21;NULL;NULL;NULL;NULL;3.28;NULL;NULL;3.42;NULL;NULL;3.6;NULL;NULL;3.5;3.5;3.83;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.13;NULL;NULL
TCORE;124;michael berry;sp14;NULL;15;21;NULL;NULL;NULL;NULL;4.56;NULL;NULL;4.63;NULL;NULL;4.92;NULL;NULL;4.88;4.88;4.8;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.67;NULL;NULL
TCORE;124;anthony falit-baiamonte;sp13;NULL;16;14;NULL;NULL;NULL;NULL;1.83;NULL;NULL;1.83;NULL;NULL;3.0;NULL;NULL;2.5;2.83;2.75;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.5;NULL;NULL
TCORE;124;augustus machine;sp13;NULL;18;22;NULL;NULL;NULL;NULL;2.72;NULL;NULL;2.17;NULL;NULL;2.67;NULL;NULL;2.75;3.17;2.36;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.75;NULL;NULL
TCORE;124;augustus machine;sp14;NULL;15;22;NULL;NULL;NULL;NULL;4.08;NULL;NULL;4.56;NULL;NULL;4.56;NULL;NULL;4.29;4.33;4.14;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.0;NULL;NULL
TCORE;124;ingrid walker;sp13;NULL;18;18;NULL;NULL;NULL;NULL;4.81;NULL;NULL;4.9;NULL;NULL;5.0;NULL;NULL;4.86;4.94;4.56;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.75;NULL;NULL
TCORE;124;kim davenport;sp14;NULL;15;22;NULL;NULL;NULL;NULL;4.44;NULL;NULL;4.5;NULL;NULL;4.67;NULL;NULL;4.44;4.82;4.67;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.42;NULL;NULL
TCORE;124;shannon tyman;sp14;NULL;19;25;NULL;NULL;NULL;NULL;3.58;NULL;NULL;3.5;NULL;NULL;4.0;NULL;NULL;3.89;4.13;3.94;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.67;NULL;NULL
TCORE;124;shannon tyman;sp14;NULL;14;18;NULL;NULL;NULL;NULL;4.13;NULL;NULL;3.7;NULL;NULL;4.5;NULL;NULL;4.19;4.5;4.38;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.0;NULL;NULL
TCRIM;200;tarna derby mc curtain;wi14;NULL;29;40;NULL;NULL;NULL;NULL;4.25;NULL;NULL;4.21;NULL;NULL;4.13;NULL;NULL;4.38;4.65;3.83;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.43;NULL;NULL
TCRIM;200;kara walker;sp14;NULL;14;38;NULL;NULL;NULL;NULL;4.5;NULL;NULL;4.0;NULL;NULL;4.5;NULL;NULL;4.5;4.5;4.72;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL
TCRIM;200;kara walker;su14;NULL;5;19;NULL;NULL;NULL;NULL;4.88;NULL;NULL;4.67;NULL;NULL;4.67;NULL;NULL;4.67;4.67;4.67;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.33;NULL;NULL
TCRIM;200;alissa ackerman;sp13;NULL;23;40;NULL;NULL;NULL;NULL;3.93;NULL;NULL;4.5;NULL;NULL;4.17;NULL;NULL;3.83;3.5;4.17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL
TCRIM;200;tarna derby mc curtain;au13;NULL;32;39;NULL;NULL;NULL;NULL;4.41;NULL;NULL;4.74;NULL;NULL;4.7;NULL;NULL;4.7;4.66;4.56;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.61;NULL;NULL
TCRIM;225;jerry flores;au14;NULL;11;17;NULL;NULL;NULL;NULL;4.89;NULL;NULL;4.95;NULL;NULL;4.89;NULL;NULL;4.95;4.95;4.89;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.95;NULL;NULL
TCRIM;225;jeff cohen;sp14;NULL;18;29;NULL;NULL;NULL;NULL;3.38;NULL;NULL;4.07;NULL;NULL;4.17;NULL;NULL;3.83;4.0;4.1;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.3;NULL;NULL
TCRIM;225;jeff cohen;au14;NULL;17;24;NULL;NULL;NULL;NULL;4.56;NULL;NULL;4.56;NULL;NULL;4.73;NULL;NULL;4.73;4.79;4.33;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.19;NULL;NULL
TCRIM;225;jeff cohen;au14;NULL;13;14;NULL;NULL;NULL;NULL;4.25;NULL;NULL;4.69;NULL;NULL;4.33;NULL;NULL;4.69;4.57;4.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.13;NULL;NULL
TCRIM;271;andrea hill;au14;NULL;20;38;NULL;NULL;NULL;NULL;4.28;NULL;NULL;4.13;NULL;NULL;4.31;NULL;NULL;4.5;4.73;3.93;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.67;NULL;NULL
TCRIM;271;eric madfis;wi14;NULL;26;40;NULL;NULL;NULL;NULL;4.69;NULL;NULL;4.78;NULL;NULL;4.82;NULL;NULL;4.85;4.88;4.82;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.74;NULL;NULL
TCRIM;271;jeff cohen;su13;NULL;13;23;NULL;NULL;NULL;NULL;3.8;NULL;NULL;4.0;NULL;NULL;4.2;NULL;NULL;4.33;4.13;3.88;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.92;NULL;NULL
TCRIM;271;eric madfis;sp14;NULL;21;35;NULL;NULL;NULL;NULL;4.75;NULL;NULL;4.63;NULL;NULL;4.8;NULL;NULL;4.59;4.8;4.55;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.63;NULL;NULL
TCRIM;271;janice laakso;sp13;NULL;20;20;NULL;NULL;NULL;NULL;4.36;NULL;NULL;4.5;NULL;NULL;4.44;NULL;NULL;4.5;4.39;4.13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.1;NULL;NULL
TCRIM;271;eric madfis;au13;NULL;24;40;NULL;NULL;NULL;NULL;4.79;NULL;NULL;4.79;NULL;NULL;4.83;NULL;NULL;4.93;4.79;4.75;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.79;NULL;NULL
TCRIM;271;janice laakso;sp13;NULL;10;20;NULL;NULL;NULL;NULL;3.0;NULL;NULL;3.0;NULL;NULL;3.0;NULL;NULL;3.0;3.1;3.3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.25;NULL;NULL
TCRIM;271;eric madfis;au14;NULL;13;17;NULL;NULL;NULL;NULL;4.57;NULL;NULL;4.78;NULL;NULL;4.57;NULL;NULL;4.69;4.69;3.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.57;NULL;NULL
TCRIM;272;jeffrey cohen;sp13;NULL;9;14;NULL;NULL;NULL;NULL;4.6;NULL;NULL;4.6;NULL;NULL;4.6;NULL;NULL;4.75;4.75;4.75;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.33;NULL;NULL
TCRIM;272;jeff cohen;au13;NULL;25;37;NULL;NULL;NULL;NULL;4.81;NULL;NULL;4.79;NULL;NULL;4.79;NULL;NULL;4.88;4.84;4.79;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.81;NULL;NULL
TCRIM;272;jeffrey cohen;sp13;NULL;19;23;NULL;NULL;NULL;NULL;4.31;NULL;NULL;4.55;NULL;NULL;4.77;NULL;NULL;4.64;4.71;4.55;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.19;NULL;NULL
TCRIM;352;alice payne;au13;NULL;21;38;NULL;NULL;NULL;NULL;4.63;NULL;NULL;4.75;NULL;NULL;4.63;NULL;NULL;4.5;4.69;4.55;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.63;NULL;NULL
TCRIM;360;theodore ryle;au14;NULL;4;13;NULL;NULL;NULL;NULL;4.5;NULL;NULL;4.83;NULL;NULL;4.83;NULL;NULL;4.5;4.5;4.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL
TCRIM;360;eric madfis;sp13;NULL;17;25;NULL;NULL;NULL;NULL;4.56;NULL;NULL;4.4;NULL;NULL;4.5;NULL;NULL;4.56;4.73;4.33;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.31;NULL;NULL
TCRIM;360;theodore ryle;sp14;NULL;14;22;NULL;NULL;NULL;NULL;4.3;NULL;NULL;4.57;NULL;NULL;4.8;NULL;NULL;4.63;4.78;4.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.38;NULL;NULL
TCRIM;360;eric madfis;au13;NULL;27;40;NULL;NULL;NULL;NULL;4.0;NULL;NULL;4.33;NULL;NULL;4.42;NULL;NULL;4.25;4.43;4.4;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.95;NULL;NULL
TCRIM;361;marianne clear;wi14;NULL;20;40;NULL;NULL;NULL;NULL;3.5;NULL;NULL;3.57;NULL;NULL;3.6;NULL;NULL;3.75;3.72;3.33;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.67;NULL;NULL
TCRIM;361;janelle eliasson nannini;au14;NULL;26;40;NULL;NULL;NULL;NULL;3.88;NULL;NULL;3.5;NULL;NULL;4.0;NULL;NULL;3.3;3.9;3.79;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.39;NULL;NULL
TCRIM;361;marianne clear;su13;NULL;7;24;NULL;NULL;NULL;NULL;4.63;NULL;NULL;4.8;NULL;NULL;5.0;NULL;NULL;4.92;4.92;4.2;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.63;NULL;NULL
TCRIM;361;marianne clear;sp14;NULL;26;39;NULL;NULL;NULL;NULL;3.5;NULL;NULL;3.88;NULL;NULL;4.0;NULL;NULL;3.67;3.77;3.88;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.64;NULL;NULL
TCRIM;361;marianne clear;sp13;NULL;26;28;NULL;NULL;NULL;NULL;4.21;NULL;NULL;4.5;NULL;NULL;4.69;NULL;NULL;4.33;4.57;4.57;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.33;NULL;NULL
TCRIM;361;marianne clear;au13;NULL;20;36;NULL;NULL;NULL;NULL;4.79;NULL;NULL;4.82;NULL;NULL;4.83;NULL;NULL;4.83;4.91;4.88;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.79;NULL;NULL
TCRIM;362;eric madfis;wi14;NULL;19;38;NULL;NULL;NULL;NULL;4.43;NULL;NULL;4.55;NULL;NULL;4.71;NULL;NULL;4.64;4.71;4.64;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.71;NULL;NULL
TCRIM;362;jerry flores;au14;NULL;26;35;NULL;NULL;NULL;NULL;4.57;NULL;NULL;4.54;NULL;NULL;4.74;NULL;NULL;4.57;4.67;4.3;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.25;NULL;NULL
TCRIM;362;eric madfis;sp14;NULL;25;40;NULL;NULL;NULL;NULL;4.4;NULL;NULL;4.29;NULL;NULL;4.54;NULL;NULL;4.43;4.43;4.64;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.06;NULL;NULL
TCRIM;362;eric madfis;sp13;NULL;30;39;NULL;NULL;NULL;NULL;4.67;NULL;NULL;4.71;NULL;NULL;4.75;NULL;NULL;4.79;4.88;4.71;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.69;NULL;NULL
TCRIM;362;eric madfis;au14;NULL;13;14;NULL;NULL;NULL;NULL;4.0;NULL;NULL;4.57;NULL;NULL;4.69;NULL;NULL;4.69;4.91;4.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.42;NULL;NULL
TCRIM;363;alissa ackerman;au14;NULL;9;14;NULL;NULL;NULL;NULL;4.86;NULL;NULL;4.94;NULL;NULL;4.94;NULL;NULL;4.86;4.86;4.86;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.86;NULL;NULL
TCRIM;370;tarna derby mc curtain;au14;NULL;21;30;NULL;NULL;NULL;NULL;4.35;NULL;NULL;4.69;NULL;NULL;4.73;NULL;NULL;4.69;4.88;4.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.55;NULL;NULL
TCRIM;370;tarna derby mc curtain;wi14;NULL;19;29;NULL;NULL;NULL;NULL;4.25;NULL;NULL;4.55;NULL;NULL;4.44;NULL;NULL;4.64;4.71;3.75;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.25;NULL;NULL
TCRIM;370;tarna derby mc curtain;su13;NULL;8;17;NULL;NULL;NULL;NULL;4.7;NULL;NULL;4.63;NULL;NULL;4.83;NULL;NULL;4.83;4.83;4.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.63;NULL;NULL
TCRIM;370;tarna derby mc curtain;sp14;NULL;14;28;NULL;NULL;NULL;NULL;3.83;NULL;NULL;4.5;NULL;NULL;4.0;NULL;NULL;4.0;4.5;4.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.5;NULL;NULL
TCRIM;370;tarna derby mc curtain;au13;NULL;27;40;NULL;NULL;NULL;NULL;4.71;NULL;NULL;4.79;NULL;NULL;4.71;NULL;NULL;4.86;4.91;4.5;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.79;NULL;NULL
TCRIM;371;richard furman;wi14;NULL;12;23;NULL;NULL;NULL;NULL;3.5;NULL;NULL;3.83;NULL;NULL;4.17;NULL;NULL;3.7;3.5;4.0;NULL;NULL;NULL;NULL;NULL;NULL;NULL;3.83;NULL;NULL
TCRIM;371;barbara toews;au14;NULL;12;24;NULL;NULL;NULL;NULL;2.75;NULL;NULL;3.0;NULL;NULL;4.3;NULL;NULL;3.7;4.25;2.25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;2.5;NULL;NULL
TCRIM;371;richard furman;sp14;NULL;14;24;NULL;NULL;NULL;NULL;4.8;NULL;NULL;4.8;NULL;NULL;4.8;NULL;NULL;4.86;4.78;4.72;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.72;NULL;NULL
TCRIM;371;teresa holt-schaad;su14;NULL;8;12;NULL;NULL;NULL;NULL;4.93;NULL;NULL;4.93;NULL;NULL;4.93;NULL;NULL;4.93;5.0;4.83;NULL;NULL;NULL;NULL;NULL;NULL;NULL;5.0;NULL;NULL
TCRIM;371;richard furman;au13;NULL;12;24;NULL;NULL;NULL;NULL;4.17;NULL;NULL;4.0;NULL;NULL;4.64;NULL;NULL;4.64;4.5;4.17;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.17;NULL;NULL
TCRIM;371;kara walker;sp13;NULL;9;26;NULL;NULL;NULL;NULL;4.38;NULL;NULL;4.13;NULL;NULL;4.86;NULL;NULL;4.75;4.6;4.6;NULL;NULL;NULL;NULL;NULL;NULL;NULL;4.0;NULL;NULL
